url	name	album	collection	number	type	rarity	release_date	energy	power	ppe	ability_name	ability_description	tags
https://cuecards.fandom.com/wiki/Olive_Python	Olive Python	Life on Land	Reptiles	LRE025	Limited	Rare	01 Aug 2021	3	18	6.0	Tip the Scales	(Play)YourReptilesand OceanReptilescards, wherever they are, gain +14 Power this round.	
https://cuecards.fandom.com/wiki/Night_Vision	Night Vision	Science	Innovations of War	SIW005	Standard	Rare	29 Dec 2020	3	14	4.67	Clear as Day	(Play)Your Innovations ofWarcards, wherever they are, gain +14 Power this round.	
https://cuecards.fandom.com/wiki/Mugger_Crocodile	Mugger Crocodile	Oceans	Ocean Reptiles	ORE018	Limited	Rare	04 Nov 2020	7	59	8.43	Ambush!	(Play)Your opponent's cards in hand with 40 or less Base Power lose -20 Power this turn.	
https://cuecards.fandom.com/wiki/Nursery_Web_Spider	Nursery Web Spider	Life on Land	Bugs	LBU051	Standard	Epic	16 Feb 2023	4	25	6.25	Spindly Supervisor	"(Start)Your ""Spider"" cards in hand gain +3 Power until played."	
https://cuecards.fandom.com/wiki/Organ_Transplantation	Organ Transplantation	Science	Marvellous Medicine	SME005	Limited	Common	31 Mar 2020	3	25	8.33	N/A	N/A	
https://cuecards.fandom.com/wiki/Muskox	Muskox	Life on Land	Mammals	LMA073	Standard	Legendary	24 May 2023	7	46	6.57	Seasonal Rut	(Return)If your deck has 14 or morePaleontologycards, yourIce Agecards, wherever they are, gain +34 Power this round.	
https://cuecards.fandom.com/wiki/Mummies	Mummies	History	Ancient Egypt	EEG005	Standard	Common	11 Dec 2019	3	27	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/NGC_2392	NGC 2392	Space	Forces of the Universe	SFO010	Standard	Common	17 Jan 2020	7	55	7.86	Under the Hood	(Play)Your cards, wherever they are, gain +7 Power this round.	
https://cuecards.fandom.com/wiki/Peccary_Hog	Peccary Hog	Life on Land	Mammals	LMA014	Standard	Common	29 Nov 2019	9	58	6.44	Hog Wild	(Draw)Gain +3 Energy.	
https://cuecards.fandom.com/wiki/Persephone	Persephone	Arts & Culture	Greek Mythology	ACGM015	Limited	Epic	22 Oct 2020	4	39	9.75	Queen of the Underworld	(Play)YourHadescard in hand gains +35 Power (and if you are losing the round, it gains an extra +20 Power) this turn.	
https://cuecards.fandom.com/wiki/Pixie-Bob	Pixie-Bob	Life on Land	Cute Cats	LCC027	Standard	Epic	18 Jun 2023	5	47	9.4	Polydactyl	(Play)If you have played 5 or moreCute Catsthis game, yourCute Catscards, wherever they are, gain +18 Power this round.	
https://cuecards.fandom.com/wiki/Pixiu	Pixiu	History	Chinese Folklore	ECF018	Standard	Epic	06 Jan 2022	4	40	10.0	Expensive Tastes	(Draw)If your deck has 5 or moreHidden Gemscards, this card gains +70 Power permanently and yourHidden Gemscards, wherever they are, lose -10 Power permanently.	
https://cuecards.fandom.com/wiki/Persian	Persian	Life on Land	Cute Cats	LCC017	Standard	Legendary	25 May 2021	2	26	13.0	Villainous Pets	(Play)YourHairandBlue-Ringed Octopuscards, wherever they are, gain +30 Power permanently and gain +3 Power/Turn permanently.	
https://cuecards.fandom.com/wiki/Passerelle_des_Arts	Passerelle des Arts	Arts & Culture	Arts & Culture Specials	ACEV002	Limited	Epic	13 Feb 2021	5	65	13.0	Love Lock	(Draw)This cardLocks this round and gains +30 Power until played.	
https://cuecards.fandom.com/wiki/Pentamerone	Pentamerone	History	Documented	EDO035	Limited	Rare	04 Aug 2023	3	30	10.0	The Tale of Tales	(Play)If played next to anyOnce Upon A Timecard, gain +5 Power/Turn for 5 turns.	
https://cuecards.fandom.com/wiki/Pacific_Trash_Vortex	Pacific Trash Vortex	Science	Climate Change	SCC001	Standard	Epic	29 Nov 2019	9	82	9.11	Take Out the Trash	(Play)Your opponent'sOceansand Seas cards in hand lose -22 Power this turn.	
https://cuecards.fandom.com/wiki/Peony	Peony	Life on Land	Plant Life	LPL039	Standard	Common	11 Sep 2022	2	25	12.5	How many?	(Return)A randomPlant Lifecard in your hand gains +33 Power until played.	
https://cuecards.fandom.com/wiki/Placebo_Effect	Placebo Effect	Science	Marvellous Medicine	SME023	Limited	Epic	25 Sep 2021	4	39	9.75	Sugar Pill	(Play)YourBrilliant Human Bodycards in hand gain +45 Power this turn.(Return)YourBrilliant Human Bodycards, wherever they are, lose -15 Power permanently.	
https://cuecards.fandom.com/wiki/Pizza	Pizza	Arts & Culture	Curious Cuisine	ACCU002	Standard	Fusion	18 Dec 2020	7	51	7.29	Like a Big Pizza Pie	(Draw)YourCurious Cuisinecards, wherever they are, gain +12 Power until played and yourFangtooth Moraycard, wherever it is, gains +50 Power until played.	
https://cuecards.fandom.com/wiki/Peridot	Peridot	Science	Hidden Gems	SGM026	Limited	Rare	01 Aug 2021	4	80	20.0	Assume the Mantle	(Draw)This card loses -40 Power permanently and a random card in your hand gains +40 Power permanently.	
https://cuecards.fandom.com/wiki/Plutus	Plutus	Arts & Culture	Greek Mythology	ACGM067	Limited	Epic	30 Sep 2022	7	52	7.43	Plutocracy	(Play)If your deck has 4 or moreMoney, Money, Moneycards, yourUnruly Rulerscards, wherever they are, gain +21 Power until played.	
https://cuecards.fandom.com/wiki/Pesse_Canoe	Pesse Canoe	Oceans	Riding the Waves!	OWA021	Standard	Rare	20 Jul 2021	7	55	7.86	Log On	(Draw)YourRiding the Waves!cards, wherever they are, gain +15 Power until played.	
https://cuecards.fandom.com/wiki/Pocahontas_and_John_Smith	Pocahontas and John Smith	History	History of Heartbreak	EHH008	Limited	Epic	01 Mar 2021	4	25	6.25	Bridge the Cultures	(Play)YourHistoryandArts & Culturecards in hand gain +15 Power this turn.(Return)If you won the turn, gain +2:energy/turn: this round.	
https://cuecards.fandom.com/wiki/Philippine_Eagle	Philippine Eagle	Life on Land	Birds	LBI057	Limited	Legendary	13 Jan 2023	8	78	9.75	Manelike Crest	(Play)If played between twoCool Catscards, yourLife on Landcards, wherever they are, gain +16 Power until played.	
https://cuecards.fandom.com/wiki/Phoenix	Phoenix	Life on Land	Mythical Creatures	LMC001	Limited	Legendary	26 Aug 2021	6	63	10.5	From the Ashes	(Draw)Your opponent's cards in handBurn(14) until played and if you are losing the round,Burn(14) them again.	
https://cuecards.fandom.com/wiki/Piano	Piano	Arts & Culture	Instrumental	ACIM018	Standard	Legendary	06 Aug 2022	5	50	10.0	Jazz Trio	(Draw)If you have playedBass Guitarthis game, this card gains +14 Power this turn. Repeat forDrum Kit.(Play)YourBass GuitarandDrum Kitcards in hand gain +14 Power this turn.	
https://cuecards.fandom.com/wiki/Paul_Bunyan	Paul Bunyan	History	American Folklore	EAF002	Limited	Legendary	12 Apr 2022	10	34	3.4	Lumbering Lumberjack	(Draw)For everyTremendous Treescard played this game, up to a maximum of 35, this card gains +10 Power until played.	
https://cuecards.fandom.com/wiki/Parka	Parka	Arts & Culture	Fancy Fashions	ACFF006	Limited	Rare	17 Dec 2021	3	28	9.33	All Mod Cons	(Return)YourGrand Designscards, wherever they are, cost -3 Energy this round.	
https://cuecards.fandom.com/wiki/Pipe_Organ	Pipe Organ	Arts & Culture	Instrumental	ACIM030	N/A	Common	03 Oct 2024	N/A	35	N/A	King of Instrumentals	(Draw)If your deck contains 4 or moreAncient Greececards, yourInstrumentalandMusically Mindedcards, wherever they are, gain+10Power until played.	
https://cuecards.fandom.com/wiki/Oyster	Oyster	Oceans	Molluscs, Worms and Water Bugs	OMW013	Limited	Rare	02 Jun 2021	4	42	10.5	Oyster Card	(Return)YourHarry Beck's Tube Mapcard, wherever it is, gains +36 Power until played.	
https://cuecards.fandom.com/wiki/Plateosaurus	Plateosaurus	Paleontology	Omnivores	POM019	Standard	Rare	03 Oct 2020	6	27	4.5	Broad Appeal	(Play)Your cards gain +30 Power and your opponent's cards gain +15 Power this turn	
https://cuecards.fandom.com/wiki/Plotinus	Plotinus	Arts & Culture	Philosophy	ACPH011	Standard	Common	18 Oct 2021	3	29	9.67	One, Intellect and Sole	(Play)Your Mega Math, Pioneers ofScienceandFabulous Fishcards in hand gain +15 Power this turn.	
https://cuecards.fandom.com/wiki/Peacock_Flounder	Peacock Flounder	Oceans	Fabulous Fish	OFI027	Limited	Rare	28 Jun 2021	5	49	9.8	Flowery Language	(Play)If it's the first turn of a round and if this card matches the Arena, yourTremendous TreesandPlant Lifecards, wherever they are, gain +23 Power permanently.	
https://cuecards.fandom.com/wiki/Petunia	Petunia	Life on Land	Plant Life	LPL001	Level-up	Legendary	14 May 2020	4	42	10.5	Oh No, Not Again...	(Play)YourSperm Whalecard in hand gains +70 Power this turn.	
https://cuecards.fandom.com/wiki/Pi%C3%B1ata	Piñata	Arts & Culture	Playtime	ACPY003	Limited	Legendary	02 Dec 2021	5	50	10.0	A Fair Whack	(Start)If you have won 1 round this game, your other cards in hand gain +5 Power until played and this card loses -5 Power until played.	
https://cuecards.fandom.com/wiki/Pandora	Pandora	Arts & Culture	Greek Mythology	ACGM104	N/A	Legendary	16 Apr 2024	N/A	56	N/A	Open the Box	(Play)If you have played fiveAncient Greececards this game, allnon-Ancient Greececards in both player's decks lose-18Power for 4 turns.	
https://cuecards.fandom.com/wiki/Pier_Gerlofs_Donia	Pier Gerlofs Donia	History	Plundering Pirates	EPP034	Limited	Epic	06 Nov 2022	6	45	7.5	Big Pier	(Draw)YourPlundering Piratescards, wherever they are, cost -1 Energy until played.(Play)If played next to twoRiding the Waves!cards, your CommonPlundering Piratescards, wherever they are, gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Perseids	Perseids	Space	The Solar System	SSS031	Standard	Rare	08 Apr 2022	4	36	9.0	What a Shower	(Play)If your deck contains Perseus, yourSpacecards, wherever they are, gain +6 Power until played.	
https://cuecards.fandom.com/wiki/Pinwheel_Galaxy	Pinwheel Galaxy	Space	Space Oddities	SOD018	Limited	Epic	08 Sep 2020	6	59	9.83	Pin Down	(Return)YourUrsa Majorcard, wherever it is, costs -3 Energy until played.	
https://cuecards.fandom.com/wiki/Pandora%27s_Box	Pandora's Box	Arts & Culture	Arts & Culture Mythic Cards	ACMY002	Standard	Mythic	17 Jan 2021	4	36	9.0	Temptation	(Draw)A random card in your hand gains +80 Power and another random cardBurns (35) until played.	
https://cuecards.fandom.com/wiki/Pegomastax	Pegomastax	Paleontology	Herbivores	PHE033	Standard	Legendary	07 Sep 2022	8	75	9.38	Strong Jaw	(Return)Your remainingHerbivorescards in hand gain +24 Power for 3 turns.	
https://cuecards.fandom.com/wiki/Pannenkoeken	Pannenkoeken	Arts & Culture	Curious Cuisine	ACCU028	Limited	Rare	01 Mar 2022	3	0	0.0	First attempt	(Play)If you have playedPannenkoekenthis game, this card gains +47 Power permanently.	
https://cuecards.fandom.com/wiki/Phaethon	Phaethon	Arts & Culture	Greek Mythology	ACGM085	Limited	Common	15 Jun 2023	4	30	7.5	Joyride	(Play)YourThe Chariot (VII)card in hand gains +45 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Pangu	Pangu	History	Chinese Folklore	ECF002	Limited	Legendary	08 Dec 2020	3	15	5.0	The Great Separator	(Play)Your cards gain +15 Power this turn. If it's the first turn of a round, or if you are losing the round, they gain an extra +10 Power this turn.	
https://cuecards.fandom.com/wiki/Paddle_Doll	Paddle Doll	History	Ancient Egypt	EEG032	Limited	Epic	21 Jul 2023	5	43	8.6	Percussive Ceremony	(Play)If played next to Hathor, yourInstrumentalcards, wherever they are, gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Permafrost_Thaw	Permafrost Thaw	Science	Climate Change	SCC007	Limited	Epic	26 Jun 2021	7	70	10.0	In the Ground	(Draw)Your opponent'sLife on Landcards, wherever they are, cost +2 Energy this round.	
https://cuecards.fandom.com/wiki/Pistol_Nebula	Pistol Nebula	Space	Nebulae	SNB016	Limited	Epic	14 Dec 2020	5	40	8.0	Bigger and Brighter	(Return)This card gains +30 Power and costs -1 Energy permanently.(Draw)YourLegends of the Old Westcards, wherever they are, gain +10 Power until played.	
https://cuecards.fandom.com/wiki/Piltdown_Man	Piltdown Man	History	Hoaxes and Cons	EHC003	Limited	Rare	01 Apr 2022	6	52	8.67	Of Monkey and Man	(Play)If your deck contains The Brain, yourPrimatesandHuman Evolutioncards, wherever they are, gain +12 Power until played.	
https://cuecards.fandom.com/wiki/Payara	Payara	Oceans	Feisty Fish	OFF011	Limited	Legendary	27 Oct 2021	5	20	4.0	I Vant To Eat Your Feesh!	(Draw)Your opponent'sFeisty FishandFabulous Fishcards, wherever they are, cost +1 Energy until played and lose -10 Power/Turn until this is returned to your deck.(Start)This card gains +20 Power until played.	
https://cuecards.fandom.com/wiki/Pacman_Frog	Pacman Frog	Life on Land	Amphibians	LAM019	Standard	Epic	05 Sep 2020	5	49	9.8	WAKA WAKA	(Play)Your opponent'sSciencecards in hand lose -15 Power this turn.	
https://cuecards.fandom.com/wiki/Percheron	Percheron	Life on Land	Mammals	LMA066	Limited	Epic	28 Nov 2022	7	48	6.86	Dark Horse	(Return)If you lost the turn, gain +70 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Palatine_Light	Palatine Light	History	American Folklore	EAF010	Limited	Rare	14 Apr 2023	5	48	9.6	Block Island Apparition	(Draw)If your deck contains anyRiding the Waves!card, yourAmerican Folklorecards, wherever they are, gain +10 Power until played.(Play)If your deck contains anyRiding the Waves!card and if played next to Ghost, yourAmerican Folklorecards, wherever they are, gain +10 Power until played.	
https://cuecards.fandom.com/wiki/Philosopher%27s_Stone	Philosopher's Stone	Arts & Culture	The Occult	ACTO006	Limited	Legendary	20 May 2022	7	58	8.29	Elixir of Life	(Draw)YourExcellent Elementscards, wherever they are, gain +11 Power permanently. Repeat if your deck contains Gold.	
https://cuecards.fandom.com/wiki/Panda_Ant	Panda Ant	Life on Land	Venomous Creatures	LVE035	Limited	Epic	17 Jun 2022	3	34	11.33	Panta	"(Play)For every ""Ant"" card in your deck, up to a maximum of 5, give yourGiant Pandacard in hand +25 Power this turn."	
https://cuecards.fandom.com/wiki/Phoenix_Constellation	Phoenix Constellation	Space	Constellations	SCO014	Standard	Common	15 Feb 2020	7	61	8.71	N/A	N/A	
https://cuecards.fandom.com/wiki/Panaetius	Panaetius	Arts & Culture	Philosophy	ACPH017	Standard	Rare	24 Aug 2022	6	55	9.17	Eclectic Stoicism	(Draw)If your deck contains Posidonius, this card gains +25 Power until played.	
https://cuecards.fandom.com/wiki/Oru%C3%A7_Reis	Oruç Reis	History	Plundering Pirates	EPP019	Limited	Rare	02 Sep 2021	6	58	9.67	Brotherly Love	(Play)YourHayreddin Barbarossacard in hand gains +30 Power this turn.	
https://cuecards.fandom.com/wiki/Petit_Fours	Petit Fours	Arts & Culture	Curious Cuisine	ACCU055	Standard	Legendary	22 Jul 2023	4	40	10.0	Small Oven	(Draw)YourCurious Cuisinecards, wherever they are, with 25 or less Base Power gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Parthenon	Parthenon	History	Ancient Greece	EAG003	Standard	Epic	29 Nov 2019	3	22	7.33	Power of the Pantheon	(Play)If you are losing the round, yourAncient Greececards in hand gain +20 Power this turn.	
https://cuecards.fandom.com/wiki/Paraceratherium	Paraceratherium	Paleontology	Ancient Creatures	PAN006	Limited	Common	12 Feb 2020	7	69	9.86	N/A	N/A	
https://cuecards.fandom.com/wiki/Physiognomy	Physiognomy	Science	Debunked!	SCD003	Limited	Legendary	09 Sep 2022	7	3	0.43	Looks Can Be Deceiving...	(Play)If you have playedPhysiognomythis game, this card gains +137 Power.	
https://cuecards.fandom.com/wiki/Category:Paleontology	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
https://cuecards.fandom.com/wiki/Panthalassa	Panthalassa	Paleontology	Land Before Time	PLB008	Limited	Common	14 Apr 2023	5	47	9.4	Pangaea's Superocean	(Play)If played next to Pangaea, three of your randomLand Before Timecards, wherever they are, gain +25 Power until played.	
https://cuecards.fandom.com/wiki/Peach_Melba	Peach Melba	Arts & Culture	Curious Cuisine	ACCU019	Standard	Common	05 Nov 2021	2	18	9.0	Woah Nellie	(Return)YourNellie Blycard, wherever it is, costs -4 Energy until played.	
https://cuecards.fandom.com/wiki/Peregrine_Falcon	Peregrine Falcon	Life on Land	Birds	LBI019	Limited	Epic	16 Aug 2020	6	30	5.0	FALCON PUNCH!	(Draw)Steal 2 Energy from your opponent.	
https://cuecards.fandom.com/wiki/Pharaoh_Cuttlefish	Pharaoh Cuttlefish	Oceans	Cephalopods	OCP004	Limited	Common	22 Jul 2020	3	25	8.33	Pharoah-nough	(Play)YourAncient Egyptcards in hand gain +22 Power this turn.	
https://cuecards.fandom.com/wiki/Parson%27s_Chameleon	Parson's Chameleon	Life on Land	Reptiles	LRE028	Standard	Epic	26 Nov 2021	6	46	7.67	Clutch	(Draw)This cardLocks for 2 turns and gains +50 Power until played.(Return)This card gains +10 Power until played.	
https://cuecards.fandom.com/wiki/Phoebe	Phoebe	Arts & Culture	Greek Mythology	ACGM025	Limited	Common	16 Jun 2021	3	75	25.0	Prophetic Fallacy	(Draw)Your cards in hand lose -10 Power this round.	
https://cuecards.fandom.com/wiki/Peter_Higgs	Peter Higgs	Science	Pioneers of Science	SPI042	Standard	Legendary	29 Apr 2023	6	58	9.67	Spin-Zero Boson	(Draw)YourSciencecards in hand gain +10 Power until played and yourEnergycards, wherever they are, gain +22 Power until played.	
https://cuecards.fandom.com/wiki/Penrose_Triangle	Penrose Triangle	Science	Mega Math	SMA046	Standard	Legendary	06 Jul 2023	3	30	10.0	Impossible Object	(Draw)If you have playedPenrose Trianglethis game, yourMega Mathcards, wherever they are, gain +19 Power until played.(Play)If you have played exactly 1Mega Mathcard this game, this card gains +40 Power permanently.	
https://cuecards.fandom.com/wiki/Paper_Nautilus	Paper Nautilus	Oceans	Cephalopods	OCP010	Limited	Common	24 Jun 2021	5	48	9.6	Argo-nought	(Draw)YourThe Argocard, wherever it is, costs -3 Energy until played.	
https://cuecards.fandom.com/wiki/Patagotitan	Patagotitan	Paleontology	Herbivores	PHE039	Limited	Legendary	25 Jul 2023	8	80	10.0	Living It Large	(Play)If played next to anyLand Before Timecard, yourPaleontologycards in hand gain +16 Power permanently.	
https://cuecards.fandom.com/wiki/Plains_Viscacha	Plains Viscacha	Life on Land	Going Underground	LUN036	Limited	Rare	23 Mar 2022	3	12	4.0	Take a Nap	(Start)This card gains +6 Power until played.	
https://cuecards.fandom.com/wiki/Peter_the_Great	Peter the Great	History	Unruly Rulers	EMM013	Limited	Common	23 Sep 2020	4	67	16.75	Short Fuse	(Draw)A random card in your handBurns (10) until played.	
https://cuecards.fandom.com/wiki/Oshun	Oshun	Oceans	Oceans and Seas Mythic Cards	MYSE006	Standard	Mythic	14 Feb 2023	6	55	9.17	Flowing Energy	(Play)YourRaging Riverscards in hand gain +40 Power until played.(Return)If your deck has exactly 12Raging Riverscards, yourOceansand Seas cards, wherever they are, gain +10 Power until played.	
https://cuecards.fandom.com/wiki/Palau_Nautilus	Palau Nautilus	Oceans	Cephalopods	OCP029	Limited	Common	04 May 2022	3	33	11.0	Logarithmic Spirals	(Play)YourFibonacci Spiralcard in hand gains +33 Power this turn.	
https://cuecards.fandom.com/wiki/Pallas%27_Cat	Pallas' Cat	Life on Land	Cool Cats	LCA016	Limited	Rare	21 Oct 2020	4	34	8.5	Fluff Piece	(Play)If you are winning the round, this card gains +10 Power permanently.	
https://cuecards.fandom.com/wiki/Pied_Piper_of_Hamelin	Pied Piper of Hamelin	Arts & Culture	Fiction and Fantasy	ACFI018	N/A	Epic	09 Jun 2024	N/A	58	N/A	Led Astray	"(Play)If it's before Round 4, your cards with""Rat""in the name, wherever they are, gain+20Power permanently.(Draw)If it's after Round 4, your cards with""Rat""in the name, wherever they are, lose-50Power until played."	
https://cuecards.fandom.com/wiki/Plains_Zebra	Plains Zebra	Life on Land	Mammals	LMA025	Limited	Legendary	28 Feb 2021	6	55	9.17	Earn Your Stripes	(Return)Gain +3:energy/turn: and gain +10 Power/Turn this round.	
https://cuecards.fandom.com/wiki/Personal_Computer	Personal Computer	Science	Ingenious Inventions	SNV017	Limited	Legendary	11 Aug 2021	3	26	8.67	Overclock	(Draw)YourAlan Turing,Charles BabbageandAda Lovelacecards, wherever they are, gain +15 Power permanently and if you are winning the round, gain +2:energy/turn: permanently.	
https://cuecards.fandom.com/wiki/Plutonium	Plutonium	Science	Excellent Elements	SEL024	Standard	Legendary	14 Aug 2022	9	94	10.44	Extreme Caution	(Draw)All cards in both player's handsBurn(5) until this is returned to your deck.(Play)Your cards adjacent to this gain +20 Power this turn.(Return)The card opposite this loses -5 Power permanently.	
https://cuecards.fandom.com/wiki/Pixie	Pixie	Life on Land	Mythical Creatures	LMC016	Limited	Rare	14 Jan 2022	1	11	11.0	Little Fairy	(Play)Your cards, wherever they are, with 1 or less BaseEnergygain +1 Power permanently.	
https://cuecards.fandom.com/wiki/Playing_Cards	Playing Cards	Science	Mega Math	SMA002	Standard	Common	29 Nov 2019	1	1	1.0	Ace Up Your Sleeve	(Play)If you are losing the round, your cards in hand gain +10 Power this turn.	
https://cuecards.fandom.com/wiki/Ox	Ox	Life on Land	Mammals	LMA024	Standard	Rare	12 Feb 2021	6	59	9.83	Raw Strength	(Draw)If your deck has 3 or moreChinese Folklorecards, yourChinese Folklorecards, wherever they are, gain +8 Power permanently.	
https://cuecards.fandom.com/wiki/Pohutukawa	Pohutukawa	Life on Land	Tremendous Trees	LTT022	Limited	Legendary	20 Dec 2021	4	39	9.75	Iron Wood	(Draw)YourExcellent ElementsandRiding the Waves!cards, wherever they are, gain +19 Power until played.	
https://cuecards.fandom.com/wiki/Pigeon_Photography	Pigeon Photography	History	Espionage	EES020	Standard	Legendary	22 Jan 2022	7	70	10.0	Aerial Shots	(Return)Your Birds,Sea BirdsandAwesome Aviationcards, wherever they are, gain +12 Power until played.	
https://cuecards.fandom.com/wiki/Pneumatic_Tube	Pneumatic Tube	Science	Ingenious Inventions	SNV045	Limited	Common	08 Jul 2022	3	28	9.33	Uh... Crosstown Express?	(Play)YourFuturologycards in hand gain +22 Power this turn.	
https://cuecards.fandom.com/wiki/Paul_I_of_Russia	Paul I of Russia	History	Unruly Rulers	EMM024	Limited	Rare	29 Sep 2021	3	31	10.33	Inside Job	(Return)If your deck has 8 or moreArts & Culturecards, yourEspionagecards, wherever they are, cost -1 Energy this round.	
https://cuecards.fandom.com/wiki/Panamanian_White-faced_Capuchin	Panamanian White-faced Capuchin	Life on Land	Primates	LPR022	Limited	Epic	31 Mar 2021	4	37	9.25	We Named the Monkey Jack	(Play)YourPlundering Piratescards, wherever they are, gain +15 Power until played.	
https://cuecards.fandom.com/wiki/Pegasus	Pegasus	Life on Land	Mythical Creatures	LMC019	Limited	Legendary	16 Feb 2022	8	61	7.62	Springs of Oceanus	(Return)YourMythical Creaturescards, wherever they are, gain +25 Power for 3 turns. If your deck contains Poseidon, yourMythical Creaturescards, wherever they are, cost -1 Energy for 3 turns. Repeat if your deck contains Medusa.	
https://cuecards.fandom.com/wiki/Pando	Pando	Life on Land	Tremendous Trees	LTT027	Limited	Legendary	28 Jun 2022	5	85	17.0	I Spread	(Return)This card loses -85 Power permanently and your cards, wherever they are, gain +5 Power permanently.	
https://cuecards.fandom.com/wiki/Ouroboros	Ouroboros	Arts & Culture	The Occult	ACTO002	Limited	Epic	14 Jan 2022	5	65	13.0	Life, Death and Rebirth	(Start)This card gains +15 Power until played.(Play)This card loses -30 Power.(Return)This card gains +30 Power until played.	
https://cuecards.fandom.com/wiki/Partridge	Partridge	Life on Land	Birds	LBI055	Standard	Common	18 Dec 2022	5	48	9.6	Grounded	(Return)Your remaining cards in hand gain +10 Power next turn.	
https://cuecards.fandom.com/wiki/Oxygen	Oxygen	Science	Excellent Elements	SEL002	Standard	Rare	17 Feb 2020	4	30	7.5	Deep Breath	(Play)YourOceansand Seas cards in hand gain +7 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Perseus	Perseus	Space	Constellations	SCO008	Standard	Rare	02 Jan 2020	5	43	8.6	Meteor Shower	(Play)YourAsteroidscard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Philip_the_Handsome	Philip the Handsome	History	Unruly Rulers	EMM038	Limited	Epic	06 Sep 2022	6	57	9.5	Driven to Madness	(Return)This card loses -25 Power permanently and yourJoanna of Castilecard, wherever it is, gains +75 Power until played.	
https://cuecards.fandom.com/wiki/Phi2_Orionis	Phi2 Orionis	Space	Exploring the Stars	SST033	Limited	Common	22 Dec 2021	3	24	8.0	Luminous Mass	(Return)YourThe Suncard, wherever it is, gains +7 Power permanently.	
https://cuecards.fandom.com/wiki/Panchatantra	Panchatantra	History	Documented	EDO034	Limited	Epic	04 Aug 2023	5	50	10.0	Animal Fables	(Play)YourLife on Landcards, wherever they are, gain +16 Power this round.	
https://cuecards.fandom.com/wiki/Panther_Chameleon	Panther Chameleon	Life on Land	Reptiles	LRE010	Standard	Common	29 Nov 2019	5	37	7.4	Double Vision	(Play)YourLife on Landcards in hand gain +5 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Pentagram	Pentagram	Arts & Culture	The Occult	ACTO015	Limited	Rare	26 Aug 2022	5	25	5.0	Five Points	(Draw)Your cards in hand gain +5 Power until played and your opponent's cards in hand lose -5 Power until played.	
https://cuecards.fandom.com/wiki/Pioneering_Spirit	Pioneering Spirit	Oceans	Riding the Waves!	OWA009	Standard	Fusion	22 Feb 2020	7	54	7.71	Oil Be There For You	(Play)YourOffshore Oil Platformcard in hand gains +70 Power this turn.	
https://cuecards.fandom.com/wiki/Pacific_Walrus	Pacific Walrus	Oceans	Ocean Mammals	OMA019	Standard	Legendary	15 Jun 2020	7	40	5.71	Up to the Tusk?	(Return)If you won the turn, gain +100 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Perchta	Perchta	Arts & Culture	The Occult	ACTO023	Limited	Common	14 Dec 2022	3	30	10.0	Shapeshifter	(Draw)This card loses -30 Power until played and a randomLife on Landcard in your hand gains +30 Power until played.	
https://cuecards.fandom.com/wiki/Pegasus_Constellation	Pegasus Constellation	Space	Constellations	SCO009	Standard	Common	18 Dec 2019	2	18	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Planck_Length	Planck Length	Science	Mega Math	SMA034	Limited	Epic	21 Mar 2022	1	0	0.0	Short on Space	(Return)YourSpacecards, wherever they are, gain +20 Power and cost -2 Energy next turn.	
https://cuecards.fandom.com/wiki/Peryton	Peryton	Life on Land	Mythical Creatures	LMC033	Limited	Rare	24 Jun 2022	6	47	7.83	Imaginary Being	(Draw)YourMammalscards, wherever they are, gain +17 Power until this is returned to your deck.(Return)YourBirdscards, wherever they are, gain +12 Power until played.	
https://cuecards.fandom.com/wiki/Panamanian_Golden_Frog	Panamanian Golden Frog	Life on Land	Amphibians	LAM007	Standard	Rare	29 Nov 2019	4	21	5.25	Poison Skin	(Return)If you lost the turn, your opponent loses -4 Energy.	
https://cuecards.fandom.com/wiki/Oxytocin	Oxytocin	Science	Brilliant Human Body	SBB022	Limited	Legendary	20 Jun 2022	5	45	9.0	The Love Hormone	(Play)All cards in both player's hands gain +15 Power this turn.(Return)Your remaining cards in hand gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Pirapitinga	Pirapitinga	Oceans	Fabulous Fish	OFI050	Standard	Rare	16 Mar 2023	5	44	8.8	Batesian Mimicry	(Play)If you have playedTeeththis game, yourFabulous Fishcards in hand gain +15 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Oskar_Schindler	Oskar Schindler	History	Shake Up The System	ESY006	Standard	Rare	18 Sep 2021	4	41	10.25	Righteous Among the Nations	(Return)If you won the turn, your remaining cards in hand gain +16 Power next turn.	
